Eid|Sid|Course Number|Number In Series|N In Series|Title|Date|Url|Ressources|Description|Video|Corpus
851|32|PLUl4u3cNGP62ihmDWYj4LMPMdHBHiPa_7|Lecture24|23|MIT 24.912 Introduction to Black Studies, Spring 2017|2020-07-17T16:30:58Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP62ihmDWYj4LMPMdHBHiPa_7|https://www.youtube.com/playlist?list=PLUl4u3cNGP62ihmDWYj4LMPMdHBHiPa_7|View the complete course: https://ocw.mit.edu/24-912S17 Instructor: Noam Chomsky, Michel Anne-Frederic DeGraff  In these videos, the instructor describes various aspects of how he teaches the course, Professor Emeritus Noam Chomksy shares his perspective as a guest speaker during the last class session, and a group of students describe key learning experiences in the course.  License: Creative Commons BY-NC-SA More information at https://ocw.mit.edu/terms More courses at https://ocw.mit.edu|dfxYBE8WUGQ|MIT OpenCourseWare
852|33|PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Lecture1|0|MIT 14.73 The Challenge of World Poverty, Spring 2011|2013-02-11T15:42:55Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Instructors: Prof. Esther Duflo and Prof. Abhijit Banerjee View the complete course: http://ocw.mit.edu/14-73S11  Video lectures of the course 14.73 recorded in Spring 2011.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|K2LvCx8H0OU|MIT OpenCourseWare
853|33|PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Lecture2|1|MIT 14.73 The Challenge of World Poverty, Spring 2011|2013-02-11T15:42:55Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Instructors: Prof. Esther Duflo and Prof. Abhijit Banerjee View the complete course: http://ocw.mit.edu/14-73S11  Video lectures of the course 14.73 recorded in Spring 2011.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|7y67IP6XTPc|MIT OpenCourseWare
854|33|PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Lecture3|2|MIT 14.73 The Challenge of World Poverty, Spring 2011|2013-02-11T15:42:55Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Instructors: Prof. Esther Duflo and Prof. Abhijit Banerjee View the complete course: http://ocw.mit.edu/14-73S11  Video lectures of the course 14.73 recorded in Spring 2011.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|U1g_-FzqUXc|MIT OpenCourseWare
855|33|PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Lecture4|3|MIT 14.73 The Challenge of World Poverty, Spring 2011|2013-02-11T15:42:55Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Instructors: Prof. Esther Duflo and Prof. Abhijit Banerjee View the complete course: http://ocw.mit.edu/14-73S11  Video lectures of the course 14.73 recorded in Spring 2011.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|FQZN92nEC0Q|MIT OpenCourseWare
856|33|PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Lecture5|4|MIT 14.73 The Challenge of World Poverty, Spring 2011|2013-02-11T15:42:55Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Instructors: Prof. Esther Duflo and Prof. Abhijit Banerjee View the complete course: http://ocw.mit.edu/14-73S11  Video lectures of the course 14.73 recorded in Spring 2011.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|qAS8Kh2pz9o|MIT OpenCourseWare
857|33|PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Lecture6|5|MIT 14.73 The Challenge of World Poverty, Spring 2011|2013-02-11T15:42:55Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Instructors: Prof. Esther Duflo and Prof. Abhijit Banerjee View the complete course: http://ocw.mit.edu/14-73S11  Video lectures of the course 14.73 recorded in Spring 2011.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|b0VOqHiq5zU|MIT OpenCourseWare
858|33|PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Lecture7|6|MIT 14.73 The Challenge of World Poverty, Spring 2011|2013-02-11T15:42:55Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Instructors: Prof. Esther Duflo and Prof. Abhijit Banerjee View the complete course: http://ocw.mit.edu/14-73S11  Video lectures of the course 14.73 recorded in Spring 2011.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|qgA-JxgtjZg|MIT OpenCourseWare
859|33|PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Lecture8|7|MIT 14.73 The Challenge of World Poverty, Spring 2011|2013-02-11T15:42:55Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Instructors: Prof. Esther Duflo and Prof. Abhijit Banerjee View the complete course: http://ocw.mit.edu/14-73S11  Video lectures of the course 14.73 recorded in Spring 2011.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|klz2SdQorbA|MIT OpenCourseWare
860|33|PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Lecture9|8|MIT 14.73 The Challenge of World Poverty, Spring 2011|2013-02-11T15:42:55Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Instructors: Prof. Esther Duflo and Prof. Abhijit Banerjee View the complete course: http://ocw.mit.edu/14-73S11  Video lectures of the course 14.73 recorded in Spring 2011.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|quATCFNpM50|MIT OpenCourseWare
861|33|PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Lecture10|9|MIT 14.73 The Challenge of World Poverty, Spring 2011|2013-02-11T15:42:55Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Instructors: Prof. Esther Duflo and Prof. Abhijit Banerjee View the complete course: http://ocw.mit.edu/14-73S11  Video lectures of the course 14.73 recorded in Spring 2011.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|vE3v2HtAQto|MIT OpenCourseWare
862|33|PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Lecture11|10|MIT 14.73 The Challenge of World Poverty, Spring 2011|2013-02-11T15:42:55Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Instructors: Prof. Esther Duflo and Prof. Abhijit Banerjee View the complete course: http://ocw.mit.edu/14-73S11  Video lectures of the course 14.73 recorded in Spring 2011.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|GdHqomimt8c|MIT OpenCourseWare
863|33|PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Lecture12|11|MIT 14.73 The Challenge of World Poverty, Spring 2011|2013-02-11T15:42:55Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Instructors: Prof. Esther Duflo and Prof. Abhijit Banerjee View the complete course: http://ocw.mit.edu/14-73S11  Video lectures of the course 14.73 recorded in Spring 2011.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|jXU0OeAaHn8|MIT OpenCourseWare
864|33|PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Lecture13|12|MIT 14.73 The Challenge of World Poverty, Spring 2011|2013-02-11T15:42:56Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Instructors: Prof. Esther Duflo and Prof. Abhijit Banerjee View the complete course: http://ocw.mit.edu/14-73S11  Video lectures of the course 14.73 recorded in Spring 2011.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|LERsET25_l0|MIT OpenCourseWare
865|33|PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Lecture14|13|MIT 14.73 The Challenge of World Poverty, Spring 2011|2013-02-11T15:42:56Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Instructors: Prof. Esther Duflo and Prof. Abhijit Banerjee View the complete course: http://ocw.mit.edu/14-73S11  Video lectures of the course 14.73 recorded in Spring 2011.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|kvmrpgEReX8|MIT OpenCourseWare
866|33|PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Lecture15|14|MIT 14.73 The Challenge of World Poverty, Spring 2011|2013-02-11T15:42:56Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Instructors: Prof. Esther Duflo and Prof. Abhijit Banerjee View the complete course: http://ocw.mit.edu/14-73S11  Video lectures of the course 14.73 recorded in Spring 2011.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|Yh6r3I821ng|MIT OpenCourseWare
867|33|PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Lecture16|15|MIT 14.73 The Challenge of World Poverty, Spring 2011|2013-02-11T15:42:56Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Instructors: Prof. Esther Duflo and Prof. Abhijit Banerjee View the complete course: http://ocw.mit.edu/14-73S11  Video lectures of the course 14.73 recorded in Spring 2011.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|ZaN3W5as42s|MIT OpenCourseWare
868|33|PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Lecture17|16|MIT 14.73 The Challenge of World Poverty, Spring 2011|2013-02-11T15:42:56Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Instructors: Prof. Esther Duflo and Prof. Abhijit Banerjee View the complete course: http://ocw.mit.edu/14-73S11  Video lectures of the course 14.73 recorded in Spring 2011.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|nc7dDE4_3zs|MIT OpenCourseWare
869|33|PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Lecture18|17|MIT 14.73 The Challenge of World Poverty, Spring 2011|2013-02-11T15:42:56Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Instructors: Prof. Esther Duflo and Prof. Abhijit Banerjee View the complete course: http://ocw.mit.edu/14-73S11  Video lectures of the course 14.73 recorded in Spring 2011.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|p5ro4x1r16Q|MIT OpenCourseWare
870|33|PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Lecture19|18|MIT 14.73 The Challenge of World Poverty, Spring 2011|2013-02-11T15:42:56Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Instructors: Prof. Esther Duflo and Prof. Abhijit Banerjee View the complete course: http://ocw.mit.edu/14-73S11  Video lectures of the course 14.73 recorded in Spring 2011.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|xuAD_a1OuNo|MIT OpenCourseWare
871|33|PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Lecture20|19|MIT 14.73 The Challenge of World Poverty, Spring 2011|2013-02-11T15:42:56Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Instructors: Prof. Esther Duflo and Prof. Abhijit Banerjee View the complete course: http://ocw.mit.edu/14-73S11  Video lectures of the course 14.73 recorded in Spring 2011.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|LLdc7VyZHt4|MIT OpenCourseWare
872|33|PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Lecture21|20|MIT 14.73 The Challenge of World Poverty, Spring 2011|2013-02-11T15:42:56Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Instructors: Prof. Esther Duflo and Prof. Abhijit Banerjee View the complete course: http://ocw.mit.edu/14-73S11  Video lectures of the course 14.73 recorded in Spring 2011.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|FLwiEHSEQt8|MIT OpenCourseWare
873|33|PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Lecture22|21|MIT 14.73 The Challenge of World Poverty, Spring 2011|2013-02-11T15:42:56Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|https://www.youtube.com/playlist?list=PLUl4u3cNGP620R91K4KP_fO4l3eeK5lDn|Instructors: Prof. Esther Duflo and Prof. Abhijit Banerjee View the complete course: http://ocw.mit.edu/14-73S11  Video lectures of the course 14.73 recorded in Spring 2011.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|6RbIUZ-ZvZs|MIT OpenCourseWare
874|34|PLF9FBF71EC6C744EB|Lecture1|0|MIT 21M.380 Music and Technology, Fall 2009|2010-06-11T18:23:27Z|https://www.youtube.com/playlist?list=PLF9FBF71EC6C744EB|https://www.youtube.com/playlist?list=PLF9FBF71EC6C744EB|Instructor: Prof. Christopher Ariza  This course is an investigation into the history and aesthetics of music and technology as deployed in experimental and popular musics from the 19th century to the present. Through original research, creative hands-on projects, readings, and lectures, the following topics will be explored. The history of radio, audio recording, and the recording studio, as well as the development of musique concrète and early electronic instruments. The creation and extension of musical interfaces by composers such as Harry Partch, John Cage, Conlon Nancarrow, and others. The exploration of electromagnetic technologies in pickups, and the development of dub, hip-hop, and turntablism. The history and application of the analog synthesizer, from the Moog modular to the Roland TR-808. The history of computer music, including music synthesis and representation languages. Contemporary practices in circuit bending, live electronics, and electro-acoustic music, as well as issues in copyright and intellectual property, will also be examined. No prerequisites.  See the complete course at: http://ocw.mit.edu/21m-380f09  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|BGL8we3QUxI|MIT OpenCourseWare
875|34|PLF9FBF71EC6C744EB|Lecture2|1|MIT 21M.380 Music and Technology, Fall 2009|2010-06-11T20:00:55Z|https://www.youtube.com/playlist?list=PLF9FBF71EC6C744EB|https://www.youtube.com/playlist?list=PLF9FBF71EC6C744EB|Instructor: Prof. Christopher Ariza  This course is an investigation into the history and aesthetics of music and technology as deployed in experimental and popular musics from the 19th century to the present. Through original research, creative hands-on projects, readings, and lectures, the following topics will be explored. The history of radio, audio recording, and the recording studio, as well as the development of musique concrète and early electronic instruments. The creation and extension of musical interfaces by composers such as Harry Partch, John Cage, Conlon Nancarrow, and others. The exploration of electromagnetic technologies in pickups, and the development of dub, hip-hop, and turntablism. The history and application of the analog synthesizer, from the Moog modular to the Roland TR-808. The history of computer music, including music synthesis and representation languages. Contemporary practices in circuit bending, live electronics, and electro-acoustic music, as well as issues in copyright and intellectual property, will also be examined. No prerequisites.  See the complete course at: http://ocw.mit.edu/21m-380f09  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|GM4pqoiS6Vg|MIT OpenCourseWare
876|34|PLF9FBF71EC6C744EB|Lecture3|2|MIT 21M.380 Music and Technology, Fall 2009|2010-06-11T20:35:58Z|https://www.youtube.com/playlist?list=PLF9FBF71EC6C744EB|https://www.youtube.com/playlist?list=PLF9FBF71EC6C744EB|Instructor: Prof. Christopher Ariza  This course is an investigation into the history and aesthetics of music and technology as deployed in experimental and popular musics from the 19th century to the present. Through original research, creative hands-on projects, readings, and lectures, the following topics will be explored. The history of radio, audio recording, and the recording studio, as well as the development of musique concrète and early electronic instruments. The creation and extension of musical interfaces by composers such as Harry Partch, John Cage, Conlon Nancarrow, and others. The exploration of electromagnetic technologies in pickups, and the development of dub, hip-hop, and turntablism. The history and application of the analog synthesizer, from the Moog modular to the Roland TR-808. The history of computer music, including music synthesis and representation languages. Contemporary practices in circuit bending, live electronics, and electro-acoustic music, as well as issues in copyright and intellectual property, will also be examined. No prerequisites.  See the complete course at: http://ocw.mit.edu/21m-380f09  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|RdkB7tbufYI|MIT OpenCourseWare
877|34|PLF9FBF71EC6C744EB|Lecture4|3|MIT 21M.380 Music and Technology, Fall 2009|2010-06-11T18:26:05Z|https://www.youtube.com/playlist?list=PLF9FBF71EC6C744EB|https://www.youtube.com/playlist?list=PLF9FBF71EC6C744EB|Instructor: Prof. Christopher Ariza  This course is an investigation into the history and aesthetics of music and technology as deployed in experimental and popular musics from the 19th century to the present. Through original research, creative hands-on projects, readings, and lectures, the following topics will be explored. The history of radio, audio recording, and the recording studio, as well as the development of musique concrète and early electronic instruments. The creation and extension of musical interfaces by composers such as Harry Partch, John Cage, Conlon Nancarrow, and others. The exploration of electromagnetic technologies in pickups, and the development of dub, hip-hop, and turntablism. The history and application of the analog synthesizer, from the Moog modular to the Roland TR-808. The history of computer music, including music synthesis and representation languages. Contemporary practices in circuit bending, live electronics, and electro-acoustic music, as well as issues in copyright and intellectual property, will also be examined. No prerequisites.  See the complete course at: http://ocw.mit.edu/21m-380f09  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|uKe1yzt1IrI|MIT OpenCourseWare
878|35|PLUl4u3cNGP63fCab3HxkgpDsJ9nqgAs7k|Lecture1|0|MIT RES.21G-001 The User-Friendly Classroom, Spring 2016|2016-10-24T19:53:23Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP63fCab3HxkgpDsJ9nqgAs7k|https://www.youtube.com/playlist?list=PLUl4u3cNGP63fCab3HxkgpDsJ9nqgAs7k|View the complete course: http://ocw.mit.edu/RES-21G-001S16 Instructor: A. C. Kemp.  A collection of five videos meant to train college teaching assistants.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|b04CichdN5g|MIT OpenCourseWare
879|35|PLUl4u3cNGP63fCab3HxkgpDsJ9nqgAs7k|Lecture2|1|MIT RES.21G-001 The User-Friendly Classroom, Spring 2016|2016-10-24T19:53:23Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP63fCab3HxkgpDsJ9nqgAs7k|https://www.youtube.com/playlist?list=PLUl4u3cNGP63fCab3HxkgpDsJ9nqgAs7k|View the complete course: http://ocw.mit.edu/RES-21G-001S16 Instructor: A. C. Kemp.  A collection of five videos meant to train college teaching assistants.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|94YsseQIXq0|MIT OpenCourseWare
880|35|PLUl4u3cNGP63fCab3HxkgpDsJ9nqgAs7k|Lecture3|2|MIT RES.21G-001 The User-Friendly Classroom, Spring 2016|2016-10-24T19:53:23Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP63fCab3HxkgpDsJ9nqgAs7k|https://www.youtube.com/playlist?list=PLUl4u3cNGP63fCab3HxkgpDsJ9nqgAs7k|View the complete course: http://ocw.mit.edu/RES-21G-001S16 Instructor: A. C. Kemp.  A collection of five videos meant to train college teaching assistants.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|ZgYuF0SbPDM|MIT OpenCourseWare
881|35|PLUl4u3cNGP63fCab3HxkgpDsJ9nqgAs7k|Lecture4|3|MIT RES.21G-001 The User-Friendly Classroom, Spring 2016|2016-10-24T19:53:22Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP63fCab3HxkgpDsJ9nqgAs7k|https://www.youtube.com/playlist?list=PLUl4u3cNGP63fCab3HxkgpDsJ9nqgAs7k|View the complete course: http://ocw.mit.edu/RES-21G-001S16 Instructor: A. C. Kemp.  A collection of five videos meant to train college teaching assistants.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|EGvqg0vUBmU|MIT OpenCourseWare
882|35|PLUl4u3cNGP63fCab3HxkgpDsJ9nqgAs7k|Lecture5|4|MIT RES.21G-001 The User-Friendly Classroom, Spring 2016|2016-10-24T19:53:22Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP63fCab3HxkgpDsJ9nqgAs7k|https://www.youtube.com/playlist?list=PLUl4u3cNGP63fCab3HxkgpDsJ9nqgAs7k|View the complete course: http://ocw.mit.edu/RES-21G-001S16 Instructor: A. C. Kemp.  A collection of five videos meant to train college teaching assistants.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|uPsMwJ116lQ|MIT OpenCourseWare
883|35|PLUl4u3cNGP63fCab3HxkgpDsJ9nqgAs7k|Lecture6|5|MIT RES.21G-001 The User-Friendly Classroom, Spring 2016|2020-11-03T22:21:40Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP63fCab3HxkgpDsJ9nqgAs7k|https://www.youtube.com/playlist?list=PLUl4u3cNGP63fCab3HxkgpDsJ9nqgAs7k|View the complete course: http://ocw.mit.edu/RES-21G-001S16 Instructor: A. C. Kemp.  A collection of five videos meant to train college teaching assistants.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|3zuEzPzbNPg|MIT OpenCourseWare
884|35|PLUl4u3cNGP63fCab3HxkgpDsJ9nqgAs7k|Lecture7|6|MIT RES.21G-001 The User-Friendly Classroom, Spring 2016|2020-11-03T22:21:40Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP63fCab3HxkgpDsJ9nqgAs7k|https://www.youtube.com/playlist?list=PLUl4u3cNGP63fCab3HxkgpDsJ9nqgAs7k|View the complete course: http://ocw.mit.edu/RES-21G-001S16 Instructor: A. C. Kemp.  A collection of five videos meant to train college teaching assistants.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|Dy4KEXJsVIY|MIT OpenCourseWare
885|36|PLUl4u3cNGP63-t0r0aC3noJiIOmj33S_Q|Lecture1|0|MIT 14.772 Development Economics: Macroeconomics, Spring 2013|2014-03-06T21:05:26Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP63-t0r0aC3noJiIOmj33S_Q|https://www.youtube.com/playlist?list=PLUl4u3cNGP63-t0r0aC3noJiIOmj33S_Q|View the complete course: http://ocw.mit.edu/14-772S13 Instructor: Robert Townsend  Prof. Robert Townsend taught the first half of the course, 14.772 Development Economics: Macroeconomics from Spring 2013.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|0hA7nbRzOy0|MIT OpenCourseWare
886|36|PLUl4u3cNGP63-t0r0aC3noJiIOmj33S_Q|Lecture2|1|MIT 14.772 Development Economics: Macroeconomics, Spring 2013|2014-03-06T21:06:37Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP63-t0r0aC3noJiIOmj33S_Q|https://www.youtube.com/playlist?list=PLUl4u3cNGP63-t0r0aC3noJiIOmj33S_Q|View the complete course: http://ocw.mit.edu/14-772S13 Instructor: Robert Townsend  Prof. Robert Townsend taught the first half of the course, 14.772 Development Economics: Macroeconomics from Spring 2013.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|MR_Dwrf9yII|MIT OpenCourseWare
887|36|PLUl4u3cNGP63-t0r0aC3noJiIOmj33S_Q|Lecture3|2|MIT 14.772 Development Economics: Macroeconomics, Spring 2013|2014-03-06T21:06:44Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP63-t0r0aC3noJiIOmj33S_Q|https://www.youtube.com/playlist?list=PLUl4u3cNGP63-t0r0aC3noJiIOmj33S_Q|View the complete course: http://ocw.mit.edu/14-772S13 Instructor: Robert Townsend  Prof. Robert Townsend taught the first half of the course, 14.772 Development Economics: Macroeconomics from Spring 2013.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|Q0Ponv0DBXU|MIT OpenCourseWare
888|36|PLUl4u3cNGP63-t0r0aC3noJiIOmj33S_Q|Lecture4|3|MIT 14.772 Development Economics: Macroeconomics, Spring 2013|2014-03-06T21:06:53Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP63-t0r0aC3noJiIOmj33S_Q|https://www.youtube.com/playlist?list=PLUl4u3cNGP63-t0r0aC3noJiIOmj33S_Q|View the complete course: http://ocw.mit.edu/14-772S13 Instructor: Robert Townsend  Prof. Robert Townsend taught the first half of the course, 14.772 Development Economics: Macroeconomics from Spring 2013.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|ekWxanQrsz4|MIT OpenCourseWare
